filename,Black Tea,Black tea,Green tea,Matcha tea,Oolong tea,Pu'er tea,apple,apple_cider,apricot,banana,beef,beer,blueberry,butter,cabernet sauvignon,carrot,celery,cherry tomato,chicken thigh,coffee,corn,corn husk,cowpea,cream_cow,cucumber,dragonfruit,durum wheat,egg_chicken,eye,fins,grape,honey,marchigiana beef,meat,milk_cow,milk_goat,orange,organ,peanut,pork,pork shoulder,quinoa,red raspberry,self caught fish,shoulder chops,shoulder roast,skin,soda,soybean,spleen,steak,strawberry,tomato,wheat,white onion,yogurt_cow
Blank_Inj_P06_06.mzXML,0,0,0,0,0,0,74,425,0,0,101,40,0,0,0,34,0,127,0,144,0,0,23,0,0,0,0,29,26,0,0,23,0,0,83,0,0,0,0,0,0,0,0,25,0,29,23,44,0,0,0,0,0,0,0,65
Blank_Inj_P06_07.mzXML,0,0,0,0,0,0,74,508,0,0,104,47,0,0,0,33,0,142,0,150,26,0,0,0,0,0,0,28,26,0,0,0,0,0,96,0,0,0,0,0,0,0,0,29,0,27,0,51,0,0,0,0,26,0,0,167
Blank_Inj_P06_08.mzXML,0,0,0,0,0,0,60,258,17,0,95,37,0,19,0,29,0,129,0,206,18,0,18,0,19,0,0,23,22,0,0,17,0,0,76,19,0,0,0,0,0,0,0,24,0,24,19,41,0,0,0,0,20,0,0,55
Blank_Inj_P06_09.mzXML,0,0,0,0,0,0,76,388,0,0,102,39,0,0,0,34,0,132,0,145,0,0,0,0,0,0,0,30,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,139
Blank_Inj_P06_10.mzXML,0,39,0,0,41,0,76,372,0,0,102,38,0,0,0,0,0,161,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,278
Blank_Inj_P06_11.mzXML,0,39,0,0,40,0,92,571,0,0,108,38,0,0,0,38,0,154,0,218,35,0,35,0,0,0,0,35,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,169
Blank_Inj_P06_12.mzXML,0,0,0,0,0,0,74,507,0,0,102,46,0,0,0,32,0,136,0,149,26,0,0,0,0,0,0,28,25,0,0,23,0,0,93,23,0,0,0,0,0,0,0,28,0,27,0,51,0,0,0,0,24,0,0,149
Blank_Inj_P06_13.mzXML,0,0,0,0,0,0,65,326,0,0,99,37,0,0,0,34,0,136,0,149,0,0,0,0,0,0,0,27,26,0,0,0,0,0,81,0,0,0,0,0,0,0,0,22,0,26,23,40,0,0,0,0,22,0,0,76
Blank_Inj_P06_14.mzXML,0,0,0,0,0,0,64,248,0,0,95,34,0,0,0,33,0,128,0,145,0,0,0,0,0,0,0,25,24,0,0,0,0,0,82,0,0,0,0,0,0,0,0,25,0,26,0,40,0,0,0,0,23,0,0,74
Blank_Inj_P06_15.mzXML,0,0,0,0,0,0,75,396,0,0,97,37,0,0,0,34,0,129,0,140,0,0,0,0,0,0,0,29,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,28,0,29,0,51,0,0,0,0,0,0,0,117
Blank_Inj_P06_16.mzXML,0,63,0,0,69,0,92,478,0,0,108,0,0,0,0,0,0,175,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,408
Blank_Inj_P06_17.mzXML,0,37,0,0,35,0,78,391,0,0,104,40,0,0,0,0,0,139,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,172
Blank_Inj_P06_18.mzXML,0,0,0,0,0,0,68,355,0,0,97,38,0,0,0,32,0,127,0,141,0,0,0,0,0,0,0,26,26,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,25,23,41,0,0,0,0,24,0,0,78
Blank_Inj_P06_19.mzXML,0,37,0,0,35,0,73,248,0,0,101,37,0,0,0,31,0,150,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,172
QC_Mix_P06_01_Start.mzXML,0,0,0,0,0,0,109,763,0,0,117,45,0,0,0,0,0,212,0,219,50,0,49,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,339
QC_Mix_P06_02_Middle.mzXML,0,0,0,0,0,0,112,820,0,0,126,47,0,0,0,0,0,213,0,163,52,0,50,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,342
QC_Mix_P06_03_End.mzXML,0,0,0,0,0,0,102,651,0,0,120,51,0,0,0,43,0,196,0,163,48,0,48,0,0,0,0,40,40,0,0,0,0,0,104,0,0,0,0,0,0,0,0,38,0,0,0,63,0,0,0,0,37,0,0,334
ADNI_Go2_P07_A01.mzXML,0,0,0,0,0,0,96,721,0,0,124,49,0,0,0,42,0,147,0,173,33,0,35,0,30,0,0,39,34,0,0,27,0,0,100,0,0,0,0,0,0,0,0,33,0,32,29,52,0,0,0,27,28,0,0,175
ADNI_Go2_P07_A02.mzXML,0,0,0,0,0,0,91,534,0,0,193,52,0,0,0,0,0,157,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,541
ADNI_Go2_P07_A03.mzXML,0,0,0,0,0,0,89,620,0,0,183,48,0,0,0,39,0,146,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,469
ADNI_Go2_P07_A04.mzXML,0,0,0,0,0,0,108,683,0,0,215,59,0,0,0,58,0,204,0,158,50,0,54,0,0,0,0,52,41,0,0,0,0,43,171,0,0,0,0,0,0,0,0,39,0,39,43,61,0,0,0,0,0,0,0,518
ADNI_Go2_P07_A05.mzXML,0,0,0,0,0,0,100,834,0,0,209,57,0,0,0,47,0,162,0,185,50,0,58,0,34,0,0,46,41,0,0,33,0,35,154,0,0,0,0,0,0,0,0,38,0,35,38,66,0,0,0,0,0,0,0,411
ADNI_Go2_P07_A06.mzXML,0,37,0,0,0,0,97,657,0,0,182,57,0,0,0,46,0,197,0,169,35,0,35,0,0,0,0,43,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,33,0,61,0,0,0,0,39,0,0,394
ADNI_Go2_P07_A07.mzXML,35,47,0,0,0,0,106,652,0,0,237,63,37,0,0,57,0,299,0,179,52,0,60,0,40,0,0,55,44,0,0,35,0,40,168,0,0,0,0,0,0,0,0,37,0,35,44,57,0,0,0,0,47,0,0,585
ADNI_Go2_P07_A08.mzXML,0,46,0,0,0,0,104,662,0,0,196,63,0,0,0,52,0,208,0,176,42,0,52,0,0,0,0,47,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,43,0,0,463
ADNI_Go2_P07_A09.mzXML,0,37,0,0,0,0,93,551,0,0,220,55,0,0,0,48,0,205,0,170,41,0,52,0,0,0,0,43,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,34,0,36,33,58,0,0,0,0,40,0,0,491
ADNI_Go2_P07_A10.mzXML,0,0,0,0,0,0,103,671,0,0,196,54,0,0,0,51,0,165,0,182,42,0,54,0,0,0,0,45,40,0,0,0,0,35,155,0,0,0,0,0,0,0,0,37,0,35,36,59,0,0,0,0,37,0,0,472
ADNI_Go2_P07_A11.mzXML,0,37,0,0,0,0,102,661,0,0,218,59,33,0,0,58,0,206,0,182,50,0,45,0,39,0,0,51,42,0,0,0,0,42,168,31,0,0,0,0,0,0,0,37,0,35,40,60,0,0,0,33,39,0,0,485
ADNI_Go2_P07_A12.mzXML,0,0,0,0,0,0,88,581,0,0,212,58,0,0,0,41,0,157,0,157,35,0,43,0,0,0,0,40,0,0,0,0,0,0,163,35,0,0,0,0,0,0,0,33,0,38,0,65,0,0,0,0,0,0,0,408
ADNI_Go2_P07_B01.mzXML,0,0,0,0,0,0,97,694,0,0,187,50,0,0,0,39,0,153,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,472
ADNI_Go2_P07_B02.mzXML,0,0,0,0,0,0,93,679,0,0,254,58,0,0,0,45,0,175,0,192,39,0,43,0,0,0,0,40,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,446
ADNI_Go2_P07_B03.mzXML,0,0,0,0,0,0,98,732,0,0,228,62,0,0,0,48,0,144,0,177,45,0,64,0,35,0,0,46,44,0,0,0,0,38,159,33,0,0,0,0,0,0,0,37,0,34,41,65,0,0,0,0,35,0,0,425
ADNI_Go2_P07_B04.mzXML,0,0,0,0,0,0,104,798,0,0,207,52,0,0,0,0,0,161,0,183,0,0,52,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,496
ADNI_Go2_P07_B05.mzXML,0,0,0,0,0,0,82,574,0,0,160,51,0,0,0,35,0,165,0,171,32,0,43,0,0,0,0,32,29,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,29,0,57,0,0,0,0,33,0,0,315
ADNI_Go2_P07_B06.mzXML,0,35,0,0,0,0,99,646,0,0,206,54,0,0,0,49,0,171,0,171,47,0,55,0,35,0,0,50,37,0,0,0,0,37,160,0,0,0,0,0,0,0,0,41,0,41,39,59,0,0,0,0,35,0,0,493
ADNI_Go2_P07_B07.mzXML,0,0,0,0,0,0,86,611,0,0,164,51,0,0,0,36,0,168,0,167,0,0,40,0,0,0,0,33,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,30,0,58,0,0,0,0,31,0,0,321
ADNI_Go2_P07_B08.mzXML,0,0,0,0,0,0,99,775,0,0,208,51,0,0,0,44,0,164,0,184,45,0,55,0,0,0,0,41,40,0,0,0,0,33,152,0,0,0,0,0,0,0,0,39,0,35,36,60,0,0,0,0,35,0,0,429
ADNI_Go2_P07_B09.mzXML,0,0,0,0,0,0,116,917,0,0,236,58,0,0,0,54,0,163,0,192,51,0,59,0,0,0,0,50,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,443
ADNI_Go2_P07_B10.mzXML,0,0,0,0,0,0,91,575,0,0,188,56,0,0,0,41,0,161,0,177,0,0,0,0,0,0,0,38,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,36,0,0,472
ADNI_Go2_P07_B11.mzXML,0,37,0,0,0,0,99,587,0,0,245,60,0,0,0,52,0,198,0,178,44,0,50,0,0,0,0,46,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,37,0,36,0,63,0,0,0,0,39,0,0,543
ADNI_Go2_P07_B12.mzXML,0,0,0,0,0,0,107,755,0,0,219,57,0,0,0,58,0,207,0,185,53,0,50,0,40,0,0,55,42,0,0,0,0,43,176,0,0,0,0,0,0,0,0,0,0,0,43,63,0,0,0,0,40,0,0,539
ADNI_Go2_P07_C01.mzXML,0,0,0,0,0,0,118,877,0,0,240,61,0,0,0,61,0,210,0,188,61,0,70,0,42,0,0,57,45,0,0,0,0,45,179,0,0,0,0,0,0,0,0,42,0,0,42,71,0,0,0,0,41,0,0,544
ADNI_Go2_P07_C02.mzXML,0,0,0,0,0,0,93,663,0,0,190,50,0,0,0,36,0,156,0,164,0,0,0,0,0,0,0,34,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,34,0,60,0,0,0,0,0,0,0,426
ADNI_Go2_P07_C03.mzXML,0,0,0,0,0,0,106,708,0,0,202,56,0,0,0,53,0,161,0,185,42,0,45,0,0,0,0,48,39,0,0,0,0,41,161,0,0,0,0,0,0,0,0,0,0,0,42,60,0,0,0,0,0,0,0,479
ADNI_Go2_P07_C04.mzXML,0,0,0,0,0,0,86,552,0,0,178,58,0,0,0,47,0,154,0,171,0,0,40,0,0,0,0,37,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,286
ADNI_Go2_P07_C05.mzXML,0,0,0,0,0,0,108,786,0,0,199,56,0,0,0,47,0,153,0,177,40,0,44,0,0,0,0,44,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,41,59,0,0,0,0,0,0,0,477
ADNI_Go2_P07_C06.mzXML,0,36,0,0,0,0,104,689,0,0,224,58,0,0,0,52,0,201,0,164,40,0,52,0,0,0,0,44,0,0,0,0,0,36,175,0,0,0,0,0,0,0,0,0,0,37,36,58,0,0,0,0,37,0,0,488
ADNI_Go2_P07_C07.mzXML,0,0,0,0,0,0,84,570,0,0,195,45,0,0,0,36,0,163,0,171,0,0,39,0,0,0,0,34,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,34,0,0,426
ADNI_Go2_P07_C08.mzXML,0,48,0,0,0,0,95,702,0,0,230,66,0,0,0,58,0,221,0,178,49,0,52,0,38,0,0,53,35,0,0,0,0,40,179,35,0,0,0,0,0,0,0,0,0,34,37,65,0,0,0,0,44,0,0,580
ADNI_Go2_P07_C09.mzXML,0,54,0,0,0,0,114,867,0,0,248,57,0,0,0,54,0,197,0,193,53,0,0,0,0,0,0,53,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,546
ADNI_Go2_P07_C10.mzXML,0,0,0,0,0,0,122,944,0,0,277,62,0,0,0,58,0,219,0,194,55,0,71,0,0,0,0,56,46,0,0,0,0,44,201,0,0,0,0,0,0,0,0,0,0,0,44,75,0,0,0,0,44,0,0,510
ADNI_Go2_P07_C11.mzXML,0,0,0,0,0,0,100,696,0,0,199,58,0,0,0,50,0,158,0,170,48,0,45,0,0,0,0,47,40,0,0,0,0,38,157,0,0,0,0,0,0,0,0,40,0,37,38,69,0,0,0,0,0,0,0,432
ADNI_Go2_P07_C12.mzXML,0,0,0,0,0,0,92,659,0,0,217,60,0,0,0,41,0,162,0,170,37,0,51,0,0,0,0,37,35,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,36,0,0,472
ADNI_Go2_P07_D01.mzXML,0,0,0,0,0,0,118,872,0,0,220,67,0,0,0,66,0,202,0,184,61,0,80,0,42,0,0,59,49,0,0,0,0,47,167,0,0,0,0,0,0,0,0,0,0,0,43,65,0,0,0,0,41,0,0,438
ADNI_Go2_P07_D02.mzXML,0,53,0,0,0,0,105,703,0,0,238,61,0,0,0,54,0,243,0,191,46,0,46,0,0,0,0,54,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,45,0,0,515
ADNI_Go2_P07_D03.mzXML,0,0,0,0,0,0,93,542,0,0,196,54,0,0,0,50,0,256,0,169,48,0,55,0,0,0,0,47,39,0,0,0,0,0,148,0,0,0,0,0,0,0,0,37,0,0,37,57,0,0,0,0,40,0,0,521
ADNI_Go2_P07_D04.mzXML,0,45,0,0,0,0,104,655,0,0,199,61,0,0,0,52,0,208,0,181,41,0,51,0,0,0,0,46,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,388
ADNI_Go2_P07_D05.mzXML,43,72,0,0,0,0,115,833,0,0,248,70,43,0,0,63,0,319,0,169,61,0,70,0,45,0,0,62,48,0,0,0,0,48,171,0,0,0,0,0,0,0,0,0,0,0,46,65,0,0,0,0,52,0,0,626
ADNI_Go2_P07_D06.mzXML,0,72,0,0,0,0,107,708,0,0,236,73,0,0,0,60,0,333,0,174,52,0,0,0,44,0,0,58,0,0,0,0,0,40,172,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,50,0,0,630
ADNI_Go2_P07_D07.mzXML,0,34,0,0,0,0,96,738,0,0,215,64,0,0,0,50,0,184,0,171,40,0,46,0,33,0,0,44,0,0,0,0,0,35,162,33,0,0,0,0,0,0,0,0,0,0,37,64,0,0,0,0,38,0,0,491
ADNI_Go2_P07_D08.mzXML,0,0,0,0,0,0,98,781,0,0,245,61,0,0,0,46,0,193,0,163,41,0,56,0,0,0,0,42,37,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,39,0,0,485
ADNI_Go2_P07_D09.mzXML,0,47,0,0,0,0,96,631,0,0,229,63,0,0,0,52,0,285,0,164,41,0,49,0,35,0,0,46,34,0,0,0,0,0,168,0,0,0,0,0,0,0,0,34,0,35,35,65,0,0,0,0,45,0,0,536
ADNI_Go2_P07_D10.mzXML,0,37,0,0,0,0,94,522,0,0,221,55,0,0,0,52,0,193,0,161,40,0,51,0,0,0,0,41,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,37,61,0,0,0,0,37,0,0,523
ADNI_Go2_P07_D11.mzXML,0,0,0,0,0,0,95,777,0,0,159,53,0,0,0,40,0,146,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,336
ADNI_Go2_P07_D12.mzXML,0,53,0,0,0,0,109,768,0,0,193,62,0,0,0,55,0,225,0,238,47,0,0,0,0,0,0,47,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,426
ADNI_Go2_P07_E01.mzXML,0,36,0,0,0,0,105,756,0,0,208,53,0,0,0,53,0,203,0,171,54,0,64,0,0,0,0,50,42,0,0,0,0,37,153,0,0,0,0,0,0,0,0,0,0,0,38,60,0,0,0,0,38,0,0,400
ADNI_Go2_P07_E02.mzXML,0,56,0,0,0,0,115,919,0,0,263,64,0,0,0,55,0,230,0,191,49,0,53,0,0,0,0,49,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,543
ADNI_Go2_P07_E03.mzXML,0,50,0,0,0,0,110,752,0,0,226,56,0,0,0,54,0,220,0,170,52,0,54,0,0,0,0,50,45,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,41,61,0,0,0,0,0,0,0,514
ADNI_Go2_P07_E04.mzXML,0,0,0,0,0,0,102,692,0,0,204,60,0,0,0,48,0,192,0,167,43,0,61,0,0,0,0,45,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,395
ADNI_Go2_P07_E05.mzXML,0,47,0,0,0,0,117,946,0,0,219,71,0,0,0,64,0,227,0,180,66,0,77,0,46,0,0,62,49,0,0,40,0,48,161,0,0,0,0,0,0,0,0,39,0,0,42,67,0,0,0,0,43,0,39,492
ADNI_Go2_P07_E06.mzXML,0,0,0,0,0,0,104,707,0,0,164,52,0,0,0,44,0,157,0,176,40,0,41,0,0,0,0,45,36,0,0,0,0,0,133,0,0,0,0,0,0,0,0,36,0,36,0,60,0,0,0,0,0,0,0,334
ADNI_Go2_P07_E07.mzXML,0,68,0,0,0,0,116,843,0,0,189,65,0,0,0,53,0,298,0,178,57,0,0,0,0,0,0,59,52,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,543
ADNI_Go2_P07_E08.mzXML,0,0,0,0,0,0,113,916,0,0,227,63,0,0,0,57,0,200,0,192,50,0,55,0,0,0,0,53,44,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,44,71,0,0,0,0,0,0,0,451
ADNI_Go2_P07_E09.mzXML,0,0,0,0,0,0,98,739,0,0,191,56,0,0,0,56,0,183,0,188,47,0,50,0,0,0,0,49,42,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,38,63,0,0,0,0,0,0,0,286
ADNI_Go2_P07_E10.mzXML,0,39,0,0,0,0,85,620,0,0,192,58,0,0,0,50,0,187,0,173,46,0,60,0,0,0,0,45,37,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,36,0,0,373
ADNI_Go2_P07_E11.mzXML,0,0,0,0,0,0,99,706,0,0,176,60,0,0,0,0,0,162,0,160,0,0,48,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,369
ADNI_Go2_P07_E12.mzXML,0,39,0,0,0,0,96,631,0,0,194,63,0,0,0,54,0,188,0,172,39,0,52,0,36,0,0,48,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,38,0,0,407
ADNI_Go2_P07_F01.mzXML,0,50,0,0,0,0,102,701,0,0,200,59,0,0,0,53,0,216,0,175,45,0,50,0,0,0,0,47,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,432
ADNI_Go2_P07_F02.mzXML,0,0,0,0,0,0,115,937,0,0,229,66,0,0,0,59,0,198,0,182,56,0,50,0,43,0,0,56,43,0,0,0,0,46,178,0,0,0,0,0,0,0,0,42,0,39,44,74,0,0,0,0,39,0,0,496
ADNI_Go2_P07_F03.mzXML,0,0,0,0,0,0,116,904,0,0,239,66,0,0,0,49,0,176,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,478
ADNI_Go2_P07_F04.mzXML,0,38,0,0,0,0,90,597,0,0,184,67,0,0,0,51,0,209,0,157,47,0,52,0,0,0,0,46,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,364
ADNI_Go2_P07_F05.mzXML,0,0,0,0,0,0,112,846,0,0,189,63,0,0,0,59,0,204,0,178,53,0,51,0,42,0,0,56,42,0,0,0,0,42,151,0,0,0,0,0,0,0,0,37,0,37,37,70,0,0,0,0,37,0,0,376
ADNI_Go2_P07_F06.mzXML,0,40,0,0,0,0,108,737,0,0,206,59,0,0,0,57,0,189,0,171,48,0,45,0,0,0,0,56,39,0,0,0,0,39,171,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,394
ADNI_Go2_P07_F07.mzXML,0,51,0,0,0,0,116,900,0,0,213,66,0,0,0,52,0,226,0,175,49,0,47,0,0,0,0,50,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,436
ADNI_Go2_P07_F08.mzXML,42,59,0,0,0,0,97,643,0,0,245,61,42,0,0,63,0,315,0,172,60,0,66,0,42,0,0,57,45,0,0,33,0,47,162,0,0,0,0,0,0,0,0,43,0,34,45,57,0,0,0,33,51,0,36,596
ADNI_Go2_P07_F09.mzXML,0,0,0,0,0,0,108,925,0,0,225,61,0,0,0,0,0,167,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,476
ADNI_Go2_P07_F10.mzXML,0,0,0,0,0,0,125,975,0,0,260,69,0,0,0,66,0,254,0,191,60,0,66,0,0,0,0,58,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,543
ADNI_Go2_P07_F11.mzXML,0,40,0,0,0,0,117,901,0,0,222,62,0,0,0,56,0,204,0,186,48,0,51,0,38,0,0,54,39,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,394
ADNI_Go2_P07_F12.mzXML,0,0,0,0,0,0,98,684,0,0,221,67,0,0,0,50,0,252,0,189,43,0,50,0,0,0,0,45,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,41,0,0,404
ADNI_Go2_P07_G01.mzXML,0,0,0,0,0,0,87,554,0,0,215,58,0,27,0,44,0,185,0,150,34,0,55,0,30,0,0,39,36,0,0,26,0,33,160,29,0,0,0,0,0,0,0,35,0,35,34,50,0,0,0,0,32,0,0,426
ADNI_Go2_P07_G02.mzXML,35,47,0,0,0,0,99,715,0,0,233,59,36,0,0,58,0,224,0,173,59,0,63,0,39,0,0,63,47,38,0,33,0,53,169,35,0,0,0,0,0,0,0,39,0,37,50,59,0,51,0,33,42,0,0,534
ADNI_Go2_P07_G03.mzXML,0,0,0,0,0,0,105,833,0,0,232,51,0,0,0,53,0,150,0,191,46,0,57,0,0,0,0,46,40,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,353
ADNI_Go2_P07_G04.mzXML,0,41,0,0,0,0,114,862,0,0,226,64,0,0,0,62,0,208,0,195,51,0,50,0,40,0,0,55,42,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,42,74,0,0,0,0,38,0,0,416
ADNI_Go2_P07_G05.mzXML,0,0,0,0,0,0,105,826,0,0,201,57,0,0,0,50,0,177,0,170,48,0,54,0,0,0,0,49,38,0,0,0,0,37,159,0,0,0,0,0,0,0,0,42,0,39,40,63,0,0,0,0,39,0,0,486
ADNI_Go2_P07_G06.mzXML,0,0,0,0,0,0,97,760,0,0,148,55,0,0,0,0,0,160,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,273
ADNI_Go2_P07_G07.mzXML,0,34,0,0,0,0,93,680,0,0,197,55,0,0,0,45,0,186,0,175,45,0,48,0,33,0,0,45,37,0,0,0,0,34,150,0,0,0,0,0,0,0,0,37,0,34,41,58,0,0,0,0,37,0,0,484
ADNI_Go2_P07_G08.mzXML,0,33,0,0,0,0,83,485,0,0,183,49,0,0,0,40,0,177,0,160,36,0,32,0,30,0,0,35,30,0,0,0,0,0,135,31,0,0,0,0,0,0,0,30,0,35,29,54,0,0,0,0,30,0,0,380
ADNI_Go2_P07_G09.mzXML,0,35,0,0,0,0,99,620,0,0,170,52,0,0,0,47,0,180,0,179,46,0,54,0,0,0,0,48,37,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,35,0,0,442
ADNI_Go2_P07_G10.mzXML,0,0,0,0,0,0,98,678,0,0,222,60,0,0,0,44,0,253,0,180,0,0,0,0,0,0,0,40,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,523
ADNI_Go2_P07_G11.mzXML,0,0,0,0,0,0,85,590,0,0,196,40,0,0,0,0,0,193,0,176,38,0,37,0,0,0,0,0,0,0,0,0,0,0,166,36,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,466
ADNI_Go2_P07_G12.mzXML,0,0,0,0,0,0,87,554,0,0,171,41,0,0,0,32,0,170,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,31,0,53,0,0,0,0,0,0,0,418
ADNI_Go2_P07_H01.mzXML,0,49,0,0,0,0,116,888,0,0,230,75,0,0,0,65,0,290,0,196,61,0,60,0,46,0,0,63,42,0,0,0,0,0,170,0,0,0,0,0,0,0,0,42,0,0,43,78,0,0,0,0,47,0,0,470
ADNI_Go2_P07_H02.mzXML,0,0,0,0,0,0,99,728,0,0,188,52,0,0,0,42,0,154,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,362
ADNI_Go2_P07_H03.mzXML,0,0,0,0,0,0,107,784,0,0,204,60,0,0,0,55,0,174,0,179,46,0,40,0,39,0,0,53,39,0,0,0,0,43,161,0,0,0,0,0,0,0,0,41,0,38,39,63,0,0,0,0,38,0,0,487
